Date,Light
1/03/2017 3:58,69769.642
1/03/2017 4:03,65118.408
1/03/2017 4:08,51164.707
1/03/2017 4:13,46513.473
1/03/2017 4:18,3344.21
1/03/2017 4:23,30234.155
1/03/2017 4:28,20931.687
1/03/2017 4:33,25582.921
1/03/2017 4:38,17443.262
1/03/2017 4:43,1091.268
1/03/2017 4:48,23257.304
1/03/2017 4:53,60467.174
1/03/2017 4:58,65118.408
1/03/2017 5:03,74418.605
1/03/2017 5:08,17443.262
1/03/2017 5:13,55815.941
1/03/2017 5:18,34885.389
1/03/2017 5:23,69769.642
1/03/2017 5:28,69769.642
1/03/2017 5:33,55815.941
1/03/2017 5:38,25582.921
1/03/2017 5:43,41862.239
1/03/2017 5:48,41862.239
1/03/2017 5:53,65118.408
1/03/2017 5:58,69769.642
1/03/2017 6:03,11629.22
1/03/2017 6:08,74418.605
1/03/2017 6:13,51164.707
1/03/2017 6:18,7850.093
1/03/2017 6:23,74418.605
1/03/2017 6:28,74418.605
1/03/2017 6:33,34885.389
1/03/2017 6:38,74418.605
1/03/2017 6:43,13954.837
1/03/2017 6:48,69769.642
1/03/2017 6:53,51164.707
1/03/2017 6:58,51164.707
1/03/2017 7:03,6396.582
1/03/2017 7:08,69769.642
1/03/2017 7:13,60467.174
1/03/2017 7:18,8431.497
1/03/2017 7:23,37211.006
1/03/2017 7:28,41862.239
1/03/2017 7:33,10466.412
1/03/2017 7:38,60467.174
1/03/2017 7:43,15117.645
1/03/2017 7:48,9012.901
1/03/2017 7:53,27908.538
1/03/2017 7:58,20931.687
1/03/2017 8:03,13954.837
1/03/2017 8:08,34885.389
1/03/2017 8:13,6105.88
1/03/2017 8:18,11629.22
1/03/2017 8:23,10466.412
1/03/2017 8:28,3634.912
1/03/2017 8:33,6977.986
1/03/2017 8:38,8140.795
1/03/2017 8:43,12792.028
1/03/2017 8:48,6396.582
1/03/2017 8:53,4361.667
1/03/2017 8:58,4361.667
1/03/2017 9:03,5524.476
1/03/2017 9:08,4943.071
1/03/2017 9:13,1890.699
1/03/2017 9:18,2036.05
1/03/2017 9:23,873.242
1/03/2017 9:28,873.242
1/03/2017 9:33,255.5
1/03/2017 9:38,101.064
1/03/2017 9:43,105.607
1/03/2017 9:48,1.136
1/03/2017 9:53,10.22
1/03/2017 9:58,1.136
1/03/2017 10:03,1.136
1/03/2017 10:08,1.136
1/03/2017 10:13,1.136
1/03/2017 10:18,1.136
1/03/2017 10:23,1.136
1/03/2017 10:28,1.136
1/03/2017 10:33,1.136
1/03/2017 10:38,1.136
1/03/2017 10:43,1.136
1/03/2017 10:48,1.136
1/03/2017 10:53,1.136
1/03/2017 10:58,1.136
1/03/2017 11:03,1.136
1/03/2017 11:08,1.136
1/03/2017 11:13,1.136
1/03/2017 11:18,1.136
1/03/2017 11:23,1.136
1/03/2017 11:28,1.136
1/03/2017 11:33,1.136
1/03/2017 11:38,1.136
1/03/2017 11:43,1.136
1/03/2017 11:48,1.136
1/03/2017 11:53,1.136
1/03/2017 11:58,1.136
1/03/2017 12:03,1.136
1/03/2017 12:08,1.136
1/03/2017 12:13,1.136
1/03/2017 12:18,1.136
1/03/2017 12:23,1.136
1/03/2017 12:28,1.136
1/03/2017 12:33,1.136
1/03/2017 12:38,1.136
1/03/2017 12:43,1.136
1/03/2017 12:48,1.136
1/03/2017 12:53,1.136
1/03/2017 12:58,1.136
1/03/2017 13:03,1.136
1/03/2017 13:08,1.136
1/03/2017 13:13,1.136
1/03/2017 13:18,1.136
1/03/2017 13:23,1.136
1/03/2017 13:28,1.136
1/03/2017 13:33,1.136
1/03/2017 13:38,1.136
1/03/2017 13:43,1.136
1/03/2017 13:48,1.136
1/03/2017 13:53,1.136
1/03/2017 13:58,1.136
1/03/2017 14:03,1.136
1/03/2017 14:08,1.136
1/03/2017 14:13,1.136
1/03/2017 14:18,1.136
1/03/2017 14:23,1.136
1/03/2017 14:28,1.136
1/03/2017 14:33,1.136
1/03/2017 14:38,1.136
1/03/2017 14:43,1.136
1/03/2017 14:48,1.136
1/03/2017 14:53,1.136
1/03/2017 14:58,1.136
1/03/2017 15:03,1.136
1/03/2017 15:08,1.136
1/03/2017 15:13,1.136
1/03/2017 15:18,1.136
1/03/2017 15:23,1.136
1/03/2017 15:28,1.136
1/03/2017 15:33,1.136
1/03/2017 15:38,1.136
1/03/2017 15:43,1.136
1/03/2017 15:48,1.136
1/03/2017 15:53,1.136
1/03/2017 15:58,1.136
1/03/2017 16:03,1.136
1/03/2017 16:08,1.136
1/03/2017 16:13,1.136
1/03/2017 16:18,1.136
1/03/2017 16:23,1.136
1/03/2017 16:28,1.136
1/03/2017 16:33,1.136
1/03/2017 16:38,1.136
1/03/2017 16:43,1.136
1/03/2017 16:48,1.136
1/03/2017 16:53,1.136
1/03/2017 16:58,1.136
1/03/2017 17:03,1.136
1/03/2017 17:08,1.136
1/03/2017 17:13,1.136
1/03/2017 17:18,1.136
1/03/2017 17:23,1.136
1/03/2017 17:28,1.136
1/03/2017 17:33,1.136
1/03/2017 17:38,1.136
1/03/2017 17:43,1.136
1/03/2017 17:48,1.136
1/03/2017 17:53,1.136
1/03/2017 17:58,1.136
1/03/2017 18:03,1.136
1/03/2017 18:08,1.136
1/03/2017 18:13,1.136
1/03/2017 18:18,1.136
1/03/2017 18:23,1.136
1/03/2017 18:28,1.136
1/03/2017 18:33,1.136
1/03/2017 18:38,1.136
1/03/2017 18:43,1.136
1/03/2017 18:48,1.136
1/03/2017 18:53,1.136
1/03/2017 18:58,1.136
1/03/2017 19:03,1.136
1/03/2017 19:08,1.136
1/03/2017 19:13,1.136
1/03/2017 19:18,1.136
1/03/2017 19:23,1.136
1/03/2017 19:28,1.136
1/03/2017 19:33,1.136
1/03/2017 19:38,1.136
1/03/2017 19:43,1.136
1/03/2017 19:48,1.136
1/03/2017 19:53,1.136
1/03/2017 19:58,1.136
1/03/2017 20:03,1.136
1/03/2017 20:08,1.136
1/03/2017 20:13,9.084
1/03/2017 20:18,24.982
1/03/2017 20:23,56.778
1/03/2017 20:28,105.607
1/03/2017 20:33,564.371
1/03/2017 20:38,945.917
1/03/2017 20:43,1963.375
1/03/2017 20:48,1745.348
1/03/2017 20:53,1890.699
1/03/2017 20:58,3344.21
1/03/2017 21:03,4361.667
1/03/2017 21:08,4216.316
1/03/2017 21:13,4943.071
1/03/2017 21:18,5815.178
1/03/2017 21:23,9303.603
1/03/2017 21:28,6105.88
1/03/2017 21:33,37211.006
1/03/2017 21:38,8431.497
1/03/2017 21:43,13954.837
1/03/2017 21:48,6396.582
1/03/2017 21:53,9303.603
1/03/2017 21:58,11629.22
1/03/2017 22:03,10466.412
1/03/2017 22:08,18606.071
1/03/2017 22:13,18606.071
1/03/2017 22:18,9012.901
1/03/2017 22:23,13954.837
1/03/2017 22:28,13954.837
1/03/2017 22:33,15117.645
1/03/2017 22:38,17443.262
1/03/2017 22:43,18606.071
1/03/2017 22:48,11629.22
1/03/2017 22:53,17443.262
1/03/2017 22:58,16280.454
1/03/2017 23:03,23257.304
1/03/2017 23:08,34885.389
1/03/2017 23:13,23257.304
1/03/2017 23:18,20931.687
1/03/2017 23:23,25582.921
1/03/2017 23:28,23257.304
1/03/2017 23:33,11629.22
1/03/2017 23:38,17443.262
1/03/2017 23:43,1599.997
1/03/2017 23:48,25582.921
1/03/2017 23:53,18606.071
1/03/2017 23:58,25582.921
2/03/2017 0:03,15117.645
2/03/2017 0:08,25582.921
2/03/2017 0:13,20931.687
2/03/2017 0:18,12792.028
2/03/2017 0:23,17443.262
2/03/2017 0:28,17443.262
2/03/2017 0:33,18606.071
2/03/2017 0:38,1672.673
2/03/2017 0:43,18606.071
2/03/2017 0:48,9303.603
2/03/2017 0:53,23257.304
2/03/2017 0:58,20931.687
2/03/2017 1:03,32559.772
2/03/2017 1:08,32559.772
2/03/2017 1:13,12792.028
2/03/2017 1:18,11629.22
2/03/2017 1:23,17443.262
2/03/2017 1:28,30234.155
2/03/2017 1:33,13954.837
2/03/2017 1:38,23257.304
2/03/2017 1:43,2326.752
2/03/2017 1:48,8140.795
2/03/2017 1:53,41862.239
2/03/2017 1:58,30234.155
2/03/2017 2:03,10466.412
2/03/2017 2:08,25582.921
2/03/2017 2:13,15117.645
2/03/2017 2:18,15117.645
2/03/2017 2:23,32559.772
2/03/2017 2:28,20931.687
2/03/2017 2:33,8722.199
2/03/2017 2:38,18606.071
2/03/2017 2:43,16280.454
2/03/2017 2:48,37211.006
2/03/2017 2:53,27908.538
2/03/2017 2:58,7559.39
2/03/2017 3:03,41862.239
2/03/2017 3:08,37211.006
2/03/2017 3:13,25582.921
2/03/2017 3:18,34885.389
2/03/2017 3:23,30234.155
2/03/2017 3:28,25582.921
2/03/2017 3:33,30234.155
2/03/2017 3:38,18606.071
2/03/2017 3:43,20931.687
2/03/2017 3:48,20931.687
2/03/2017 3:53,18606.071
2/03/2017 3:58,41862.239
2/03/2017 4:03,11629.22
2/03/2017 4:08,30234.155
2/03/2017 4:13,23257.304
2/03/2017 4:18,30234.155
2/03/2017 4:23,25582.921
2/03/2017 4:28,32559.772
2/03/2017 4:33,37211.006
2/03/2017 4:38,30234.155
2/03/2017 4:43,32559.772
2/03/2017 4:48,18606.071
2/03/2017 4:53,13954.837
2/03/2017 4:58,32559.772
2/03/2017 5:03,15117.645
2/03/2017 5:08,15117.645
2/03/2017 5:13,13954.837
2/03/2017 5:18,30234.155
2/03/2017 5:23,37211.006
2/03/2017 5:28,32559.772
2/03/2017 5:33,25582.921
2/03/2017 5:38,17443.262
2/03/2017 5:43,6105.88
2/03/2017 5:48,20931.687
2/03/2017 5:53,20931.687
2/03/2017 5:58,18606.071
2/03/2017 6:03,16280.454
2/03/2017 6:08,10466.412
2/03/2017 6:13,17443.262
2/03/2017 6:18,20931.687
2/03/2017 6:23,23257.304
2/03/2017 6:28,18606.071
2/03/2017 6:33,25582.921
2/03/2017 6:38,5524.476
2/03/2017 6:43,12792.028
2/03/2017 6:48,764.229
2/03/2017 6:53,17443.262
2/03/2017 6:58,32559.772
2/03/2017 7:03,25582.921
2/03/2017 7:08,23257.304
2/03/2017 7:13,9303.603
2/03/2017 7:18,3780.263
2/03/2017 7:23,13954.837
2/03/2017 7:28,6396.582
2/03/2017 7:33,18606.071
2/03/2017 7:38,11629.22
2/03/2017 7:43,17443.262
2/03/2017 7:48,18606.071
2/03/2017 7:53,9012.901
2/03/2017 7:58,10466.412
2/03/2017 8:03,8431.497
2/03/2017 8:08,6105.88
2/03/2017 8:13,7850.093
2/03/2017 8:18,10466.412
2/03/2017 8:23,1599.997
2/03/2017 8:28,4216.316
2/03/2017 8:33,6687.284
2/03/2017 8:38,7559.39
2/03/2017 8:43,6105.88
2/03/2017 8:48,2762.806
2/03/2017 8:53,137.402
2/03/2017 8:58,5815.178
2/03/2017 9:03,1963.375
2/03/2017 9:08,1309.295
2/03/2017 9:13,1054.931
2/03/2017 9:18,1963.375
2/03/2017 9:23,1236.62
2/03/2017 9:28,573.455
2/03/2017 9:33,409.935
2/03/2017 9:38,260.042
2/03/2017 9:43,151.029
2/03/2017 9:48,23.847
2/03/2017 9:53,3.407
2/03/2017 9:58,11.356
2/03/2017 10:03,1.136
2/03/2017 10:08,1.136
2/03/2017 10:13,1.136
2/03/2017 10:18,1.136
2/03/2017 10:23,1.136
2/03/2017 10:28,1.136
2/03/2017 10:33,1.136
2/03/2017 10:38,1.136
2/03/2017 10:43,1.136
2/03/2017 10:48,1.136
2/03/2017 10:53,1.136
2/03/2017 10:58,1.136
2/03/2017 11:03,1.136
2/03/2017 11:08,1.136
2/03/2017 11:13,1.136
2/03/2017 11:18,1.136
2/03/2017 11:23,1.136
2/03/2017 11:28,1.136
2/03/2017 11:33,1.136
2/03/2017 11:38,1.136
2/03/2017 11:43,1.136
2/03/2017 11:48,1.136
2/03/2017 11:53,1.136
2/03/2017 11:58,1.136
2/03/2017 12:03,1.136
2/03/2017 12:08,1.136
2/03/2017 12:13,1.136
2/03/2017 12:18,1.136
2/03/2017 12:23,1.136
2/03/2017 12:28,1.136
2/03/2017 12:33,1.136
2/03/2017 12:38,1.136
2/03/2017 12:43,1.136
2/03/2017 12:48,1.136
2/03/2017 12:53,1.136
2/03/2017 12:58,1.136
2/03/2017 13:03,1.136
2/03/2017 13:08,1.136
2/03/2017 13:13,1.136
2/03/2017 13:18,1.136
2/03/2017 13:23,1.136
2/03/2017 13:28,1.136
2/03/2017 13:33,1.136
2/03/2017 13:38,1.136
2/03/2017 13:43,1.136
2/03/2017 13:48,1.136
2/03/2017 13:53,1.136
2/03/2017 13:58,1.136
2/03/2017 14:03,1.136
2/03/2017 14:08,1.136
2/03/2017 14:13,1.136
2/03/2017 14:18,1.136
2/03/2017 14:23,1.136
2/03/2017 14:28,1.136
2/03/2017 14:33,1.136
2/03/2017 14:38,1.136
2/03/2017 14:43,1.136
2/03/2017 14:48,1.136
2/03/2017 14:53,1.136
2/03/2017 14:58,1.136
2/03/2017 15:03,1.136
2/03/2017 15:08,1.136
2/03/2017 15:13,1.136
2/03/2017 15:18,1.136
2/03/2017 15:23,1.136
2/03/2017 15:28,1.136
2/03/2017 15:33,1.136
2/03/2017 15:38,1.136
2/03/2017 15:43,1.136
2/03/2017 15:48,1.136
2/03/2017 15:53,1.136
2/03/2017 15:58,1.136
2/03/2017 16:03,1.136
2/03/2017 16:08,1.136
2/03/2017 16:13,1.136
2/03/2017 16:18,1.136
2/03/2017 16:23,1.136
2/03/2017 16:28,1.136
2/03/2017 16:33,1.136
2/03/2017 16:38,1.136
2/03/2017 16:43,1.136
2/03/2017 16:48,1.136
2/03/2017 16:53,1.136
2/03/2017 16:58,1.136
2/03/2017 17:03,1.136
2/03/2017 17:08,1.136
2/03/2017 17:13,1.136
2/03/2017 17:18,1.136
2/03/2017 17:23,1.136
2/03/2017 17:28,1.136
2/03/2017 17:33,1.136
2/03/2017 17:38,1.136
2/03/2017 17:43,1.136
2/03/2017 17:48,1.136
2/03/2017 17:53,1.136
2/03/2017 17:58,1.136
2/03/2017 18:03,1.136
2/03/2017 18:08,1.136
2/03/2017 18:13,1.136
2/03/2017 18:18,1.136
2/03/2017 18:23,1.136
2/03/2017 18:28,1.136
2/03/2017 18:33,1.136
2/03/2017 18:38,1.136
2/03/2017 18:43,1.136
2/03/2017 18:48,1.136
2/03/2017 18:53,1.136
2/03/2017 18:58,1.136
2/03/2017 19:03,1.136
2/03/2017 19:08,1.136
2/03/2017 19:13,1.136
2/03/2017 19:18,1.136
2/03/2017 19:23,1.136
2/03/2017 19:28,1.136
2/03/2017 19:33,1.136
2/03/2017 19:38,1.136
2/03/2017 19:43,1.136
2/03/2017 19:48,1.136
2/03/2017 19:53,1.136
2/03/2017 19:58,1.136
2/03/2017 20:03,1.136
2/03/2017 20:08,1.136
2/03/2017 20:13,5.678
2/03/2017 20:18,7.949
2/03/2017 20:23,26.118
2/03/2017 20:28,87.438
2/03/2017 20:33,78.353
2/03/2017 20:38,300.922
2/03/2017 20:43,155.571
2/03/2017 20:48,945.917
2/03/2017 20:53,1236.62
2/03/2017 20:58,1091.268
2/03/2017 21:03,3053.508
2/03/2017 21:08,4070.965
2/03/2017 21:13,2617.455
2/03/2017 21:18,1599.997
2/03/2017 21:23,1745.348
2/03/2017 21:28,3489.561
2/03/2017 21:33,3780.263
2/03/2017 21:38,6105.88
2/03/2017 21:43,3489.561
2/03/2017 21:48,8140.795
2/03/2017 21:53,9303.603
2/03/2017 21:58,7559.39
2/03/2017 22:03,7268.688
2/03/2017 22:08,9303.603
2/03/2017 22:13,11629.22
2/03/2017 22:18,945.917
2/03/2017 22:23,9303.603
2/03/2017 22:28,6687.284
2/03/2017 22:33,11629.22
2/03/2017 22:38,10466.412
2/03/2017 22:43,11629.22
2/03/2017 22:48,41862.239
2/03/2017 22:53,15117.645
2/03/2017 22:58,18606.071
2/03/2017 23:03,17443.262
2/03/2017 23:08,23257.304
2/03/2017 23:13,13954.837
2/03/2017 23:18,4652.369
2/03/2017 23:23,20931.687
2/03/2017 23:28,23257.304
2/03/2017 23:33,6687.284
2/03/2017 23:38,32559.772
2/03/2017 23:43,27908.538
2/03/2017 23:48,34885.389
2/03/2017 23:53,6105.88
2/03/2017 23:58,23257.304
3/03/2017 0:03,41862.239
3/03/2017 0:08,18606.071
3/03/2017 0:13,10466.412
3/03/2017 0:18,30234.155
3/03/2017 0:23,27908.538
3/03/2017 0:28,30234.155
3/03/2017 0:33,46513.473
3/03/2017 0:38,51164.707
3/03/2017 0:43,46513.473
3/03/2017 0:48,51164.707
3/03/2017 0:53,46513.473
3/03/2017 0:58,30234.155
3/03/2017 1:03,46513.473
3/03/2017 1:08,55815.941
3/03/2017 1:13,51164.707
3/03/2017 1:18,7268.688
3/03/2017 1:23,51164.707
3/03/2017 1:28,37211.006
3/03/2017 1:33,25582.921
3/03/2017 1:38,51164.707
3/03/2017 1:43,69769.642
3/03/2017 1:48,69769.642
3/03/2017 1:53,69769.642
3/03/2017 1:58,41862.239
3/03/2017 2:03,65118.408
3/03/2017 2:08,51164.707
3/03/2017 2:13,27908.538
3/03/2017 2:18,41862.239
3/03/2017 2:23,60467.174
3/03/2017 2:28,74418.605
3/03/2017 2:33,25582.921
3/03/2017 2:38,6687.284
3/03/2017 2:43,34885.389
3/03/2017 2:48,55815.941
3/03/2017 2:53,23257.304
3/03/2017 2:58,55815.941
3/03/2017 3:03,69769.642
3/03/2017 3:08,37211.006
3/03/2017 3:13,32559.772
3/03/2017 3:18,16280.454
3/03/2017 3:23,51164.707
3/03/2017 3:28,69769.642
3/03/2017 3:33,55815.941
3/03/2017 3:38,74418.605
3/03/2017 3:43,65118.408
3/03/2017 3:48,10466.412
3/03/2017 3:53,55815.941
3/03/2017 3:58,46513.473
3/03/2017 4:03,69769.642
3/03/2017 4:08,34885.389
3/03/2017 4:13,74418.605
3/03/2017 4:18,9303.603
3/03/2017 4:23,18606.071
3/03/2017 4:28,41862.239
3/03/2017 4:33,32559.772
3/03/2017 4:38,55815.941
3/03/2017 4:43,2326.752
3/03/2017 4:48,60467.174
3/03/2017 4:53,69769.642
3/03/2017 4:58,37211.006
3/03/2017 5:03,46513.473
3/03/2017 5:08,41862.239
3/03/2017 5:13,41862.239
3/03/2017 5:18,37211.006
3/03/2017 5:23,30234.155
3/03/2017 5:28,46513.473
3/03/2017 5:33,55815.941
3/03/2017 5:38,2254.077
3/03/2017 5:43,37211.006
3/03/2017 5:48,25582.921
3/03/2017 5:53,37211.006
3/03/2017 5:58,74418.605
3/03/2017 6:03,27908.538
3/03/2017 6:08,32559.772
3/03/2017 6:13,25582.921
3/03/2017 6:18,7268.688
3/03/2017 6:23,51164.707
3/03/2017 6:28,34885.389
3/03/2017 6:33,37211.006
3/03/2017 6:38,20931.687
3/03/2017 6:43,20931.687
3/03/2017 6:48,23257.304
3/03/2017 6:53,34885.389
3/03/2017 6:58,17443.262
3/03/2017 7:03,18606.071
3/03/2017 7:08,30234.155
3/03/2017 7:13,74418.605
3/03/2017 7:18,15117.645
3/03/2017 7:23,2762.806
3/03/2017 7:28,1599.997
3/03/2017 7:33,15117.645
3/03/2017 7:38,69769.642
3/03/2017 7:43,27908.538
3/03/2017 7:48,37211.006
3/03/2017 7:53,18606.071
3/03/2017 7:58,23257.304
3/03/2017 8:03,18606.071
3/03/2017 8:08,11629.22
3/03/2017 8:13,15117.645
3/03/2017 8:18,12792.028
3/03/2017 8:23,11629.22
3/03/2017 8:28,13954.837
3/03/2017 8:33,7850.093
3/03/2017 8:38,8140.795
3/03/2017 8:43,7850.093
3/03/2017 8:48,12792.028
3/03/2017 8:53,4943.071
3/03/2017 8:58,2326.752
3/03/2017 9:03,4070.965
3/03/2017 9:08,1527.322
3/03/2017 9:13,2472.103
3/03/2017 9:18,2108.726
3/03/2017 9:23,1454.646
3/03/2017 9:28,691.553
3/03/2017 9:33,373.598
3/03/2017 9:38,282.753
3/03/2017 9:43,237.331
3/03/2017 9:48,15.898
3/03/2017 9:53,4.542
3/03/2017 9:58,1.136
3/03/2017 10:03,4.542
3/03/2017 10:08,1.136
3/03/2017 10:13,1.136
3/03/2017 10:18,1.136
3/03/2017 10:23,1.136
3/03/2017 10:28,1.136
3/03/2017 10:33,1.136
3/03/2017 10:38,1.136
3/03/2017 10:43,1.136
3/03/2017 10:48,1.136
3/03/2017 10:53,1.136
3/03/2017 10:58,1.136
3/03/2017 11:03,1.136
3/03/2017 11:08,1.136
3/03/2017 11:13,1.136
3/03/2017 11:18,1.136
3/03/2017 11:23,1.136
3/03/2017 11:28,1.136
3/03/2017 11:33,1.136
3/03/2017 11:38,1.136
3/03/2017 11:43,1.136
3/03/2017 11:48,1.136
3/03/2017 11:53,1.136
3/03/2017 11:58,1.136
3/03/2017 12:03,1.136
3/03/2017 12:08,1.136
3/03/2017 12:13,1.136
3/03/2017 12:18,1.136
3/03/2017 12:23,1.136
3/03/2017 12:28,1.136
3/03/2017 12:33,1.136
3/03/2017 12:38,1.136
3/03/2017 12:43,1.136
3/03/2017 12:48,1.136
3/03/2017 12:53,1.136
3/03/2017 12:58,1.136
3/03/2017 13:03,1.136
3/03/2017 13:08,1.136
3/03/2017 13:13,1.136
3/03/2017 13:18,1.136
3/03/2017 13:23,1.136
3/03/2017 13:28,1.136
3/03/2017 13:33,1.136
3/03/2017 13:38,1.136
3/03/2017 13:43,1.136
3/03/2017 13:48,1.136
3/03/2017 13:53,1.136
3/03/2017 13:58,1.136
3/03/2017 14:03,1.136
3/03/2017 14:08,1.136
3/03/2017 14:13,1.136
3/03/2017 14:18,1.136
3/03/2017 14:23,1.136
3/03/2017 14:28,1.136
3/03/2017 14:33,1.136
3/03/2017 14:38,1.136
3/03/2017 14:43,1.136
3/03/2017 14:48,1.136
3/03/2017 14:53,1.136
3/03/2017 14:58,1.136
3/03/2017 15:03,1.136
3/03/2017 15:08,1.136
3/03/2017 15:13,1.136
3/03/2017 15:18,1.136
3/03/2017 15:23,1.136
3/03/2017 15:28,1.136
3/03/2017 15:33,1.136
3/03/2017 15:38,1.136
3/03/2017 15:43,1.136
3/03/2017 15:48,1.136
3/03/2017 15:53,1.136
3/03/2017 15:58,1.136
3/03/2017 16:03,1.136
3/03/2017 16:08,1.136
3/03/2017 16:13,1.136
3/03/2017 16:18,1.136
3/03/2017 16:23,1.136
3/03/2017 16:28,1.136
3/03/2017 16:33,1.136
3/03/2017 16:38,1.136
3/03/2017 16:43,1.136
3/03/2017 16:48,1.136
3/03/2017 16:53,1.136
3/03/2017 16:58,1.136
3/03/2017 17:03,1.136
3/03/2017 17:08,1.136
3/03/2017 17:13,1.136
3/03/2017 17:18,1.136
3/03/2017 17:23,1.136
3/03/2017 17:28,1.136
3/03/2017 17:33,1.136
3/03/2017 17:38,1.136
3/03/2017 17:43,1.136
3/03/2017 17:48,1.136
3/03/2017 17:53,1.136
3/03/2017 17:58,1.136
3/03/2017 18:03,1.136
3/03/2017 18:08,1.136
3/03/2017 18:13,1.136
3/03/2017 18:18,1.136
3/03/2017 18:23,1.136
3/03/2017 18:28,1.136
3/03/2017 18:33,1.136
3/03/2017 18:38,1.136
3/03/2017 18:43,1.136
3/03/2017 18:48,1.136
3/03/2017 18:53,1.136
3/03/2017 18:58,1.136
3/03/2017 19:03,1.136
3/03/2017 19:08,1.136
3/03/2017 19:13,1.136
3/03/2017 19:18,1.136
3/03/2017 19:23,1.136
3/03/2017 19:28,1.136
3/03/2017 19:33,1.136
3/03/2017 19:38,1.136
3/03/2017 19:43,1.136
3/03/2017 19:48,1.136
3/03/2017 19:53,1.136
3/03/2017 19:58,1.136
3/03/2017 20:03,1.136
3/03/2017 20:08,3.407
3/03/2017 20:13,6.813
3/03/2017 20:18,23.847
3/03/2017 20:23,38.609
3/03/2017 20:28,96.522
3/03/2017 20:33,228.247
3/03/2017 20:38,500.78
3/03/2017 20:43,518.949
3/03/2017 20:48,528.033
3/03/2017 20:53,618.878
3/03/2017 20:58,49.964
3/03/2017 21:03,65.862
3/03/2017 21:08,76.082
3/03/2017 21:13,103.336
3/03/2017 21:18,5815.178
3/03/2017 21:23,6977.986
3/03/2017 21:28,6396.582
3/03/2017 21:33,4652.369
3/03/2017 21:38,10466.412
3/03/2017 21:43,9303.603
3/03/2017 21:48,9012.901
3/03/2017 21:53,10466.412
3/03/2017 21:58,10466.412
3/03/2017 22:03,6396.582
3/03/2017 22:08,4070.965
3/03/2017 22:13,18606.071
3/03/2017 22:18,9303.603
3/03/2017 22:23,10466.412
3/03/2017 22:28,18606.071
3/03/2017 22:33,20931.687
3/03/2017 22:38,9303.603
3/03/2017 22:43,23257.304
3/03/2017 22:48,46513.473
3/03/2017 22:53,25582.921
3/03/2017 22:58,12792.028
3/03/2017 23:03,12792.028
3/03/2017 23:08,12792.028
3/03/2017 23:13,17443.262
3/03/2017 23:18,13954.837
3/03/2017 23:23,55815.941
3/03/2017 23:28,12792.028
3/03/2017 23:33,11629.22
3/03/2017 23:38,11629.22
3/03/2017 23:43,18606.071
3/03/2017 23:48,12792.028
3/03/2017 23:53,15117.645
3/03/2017 23:58,74418.605
4/03/2017 0:03,30234.155
4/03/2017 0:08,9303.603
4/03/2017 0:13,23257.304
4/03/2017 0:18,46513.473
4/03/2017 0:23,74418.605
4/03/2017 0:28,55815.941
4/03/2017 0:33,16280.454
4/03/2017 0:38,37211.006
4/03/2017 0:43,55815.941
4/03/2017 0:48,74418.605
4/03/2017 0:53,74418.605
4/03/2017 0:58,51164.707
4/03/2017 1:03,74418.605
4/03/2017 1:08,12792.028
4/03/2017 1:13,12792.028
4/03/2017 1:18,6977.986
4/03/2017 1:23,37211.006
4/03/2017 1:28,74418.605
4/03/2017 1:33,51164.707
4/03/2017 1:38,65118.408
4/03/2017 1:43,1890.699
4/03/2017 1:48,2108.726
4/03/2017 1:53,2617.455
4/03/2017 1:58,3489.561
4/03/2017 2:03,3053.508
4/03/2017 2:08,2108.726
4/03/2017 2:13,1527.322
4/03/2017 2:18,1745.348
4/03/2017 2:23,3053.508
4/03/2017 2:28,2036.05
4/03/2017 2:33,2108.726
4/03/2017 2:38,1672.673
4/03/2017 2:43,1818.024
4/03/2017 2:48,1963.375
4/03/2017 2:53,55815.941
4/03/2017 2:58,74418.605
4/03/2017 3:03,9303.603
4/03/2017 3:08,55815.941
4/03/2017 3:13,41862.239
4/03/2017 3:18,32559.772
4/03/2017 3:23,55815.941
4/03/2017 3:28,27908.538
4/03/2017 3:33,74418.605
4/03/2017 3:38,27908.538
4/03/2017 3:43,37211.006
4/03/2017 3:48,18606.071
4/03/2017 3:53,46513.473
4/03/2017 3:58,30234.155
4/03/2017 4:03,41862.239
4/03/2017 4:08,65118.408
4/03/2017 4:13,41862.239
4/03/2017 4:18,18606.071
4/03/2017 4:23,46513.473
4/03/2017 4:28,65118.408
4/03/2017 4:33,55815.941
4/03/2017 4:38,46513.473
4/03/2017 4:43,65118.408
4/03/2017 4:48,46513.473
4/03/2017 4:53,74418.605
4/03/2017 4:58,41862.239
4/03/2017 5:03,46513.473
4/03/2017 5:08,65118.408
4/03/2017 5:13,55815.941
4/03/2017 5:18,32559.772
4/03/2017 5:23,37211.006
4/03/2017 5:28,30234.155
4/03/2017 5:33,34885.389
4/03/2017 5:38,32559.772
4/03/2017 5:43,55815.941
4/03/2017 5:48,74418.605
4/03/2017 5:53,74418.605
4/03/2017 5:58,74418.605
4/03/2017 6:03,10466.412
4/03/2017 6:08,41862.239
4/03/2017 6:13,25582.921
4/03/2017 6:18,23257.304
4/03/2017 6:23,37211.006
4/03/2017 6:28,65118.408
4/03/2017 6:33,4943.071
4/03/2017 6:38,13954.837
4/03/2017 6:43,23257.304
4/03/2017 6:48,18606.071
4/03/2017 6:53,9303.603
